handle,title,vendor,media_id,old_alt,new_alt,image_url
resistol-boquillas-hooey,Resistol Hooey Boquillas,RESISTOL,gid://shopify/MediaImage/42400748110128,,"Resistol Hooey Boquillas, 4x wool cowboy hat in candy apple",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Hooey_4.webp?v=1763215796
resistol-boquillas-hooey,Resistol Hooey Boquillas,RESISTOL,gid://shopify/MediaImage/42400748142896,,"Resistol Hooey Boquillas, 4x wool cowboy hat in candy apple",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Hooey_5.webp?v=1763215797
resistol-boquillas-hooey,Resistol Hooey Boquillas,RESISTOL,gid://shopify/MediaImage/42400748208432,,"Resistol Hooey Boquillas, 4x wool cowboy hat in candy apple",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Hooey_6.webp?v=1763215797
cutter-buck-forge-stretch-mens-polo-black-l-mck00107-191815165074,Cutter & Buck Forge Stretch Mens Polo,CUTTER & BUCK,gid://shopify/MediaImage/40685891191088,,Cutter & Buck Forge Stretch Mens Polo,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Screenshot2025-04-17at11.59.47AM.png?v=1744916416
cutter-buck-prospect-stretch-short-sleeve-womens-polo,Cutter & Buck Prospect Stretch Short Sleeve Womens Polo,CUTTER & BUCK,gid://shopify/MediaImage/40686063452464,,Cutter & Buck Prospect Stretch Short Sleeve Womens Polo,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Screenshot2025-04-17at12.18.26PM.png?v=1744917557
wild-rags,Wild Rags,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/40752055419184,,Moon Ridge Wild Rags,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/99E47E00-3476-49E2-9067-7B83311AEFC7.jpg?v=1745838753
wild-rags-1,Wild Rags,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/40752071541040,,Moon Ridge Wild Rags,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/3B2BB493-376A-432F-9081-C78F67050EFA.jpg?v=1745838882
resistol-cojo-vaquero,Resistol Cojo Vaquero,RESISTOL,gid://shopify/MediaImage/42368046563632,,"Resistol Cojo Vaquero, bangora straw hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Cojo_Vaquero.webp?v=1762741230
resistol-cojo-vaquero,Resistol Cojo Vaquero,RESISTOL,gid://shopify/MediaImage/42368191267120,,"Resistol Cojo Vaquero, bangora straw hat, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Cojo_Vaquero_1.webp?v=1762741411
resistol-cojo-vaquero,Resistol Cojo Vaquero,RESISTOL,gid://shopify/MediaImage/43641238159664,,"Resistol Cojo Vaquero, bangora straw hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCOVQ-CJ4281_ALT02_jpg.webp?v=1779730963
resistol-cojo-vaquero,Resistol Cojo Vaquero,RESISTOL,gid://shopify/MediaImage/43641238126896,,"Resistol Cojo Vaquero, bangora straw hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCOVQ-CJ4281_ALT03_jpg.webp?v=1779730963
resistol-cojo-vaquero,Resistol Cojo Vaquero,RESISTOL,gid://shopify/MediaImage/43641238192432,,"Resistol Cojo Vaquero, bangora straw hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCOVQ-CJ4281_ALT04_jpg.webp?v=1779730963
resistol-cojo-vaquero,Resistol Cojo Vaquero,RESISTOL,gid://shopify/MediaImage/43641238225200,,"Resistol Cojo Vaquero, bangora straw hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCOVQ-CJ4281_ALT05_jpg.webp?v=1779730963
resistol-super-duty,Resistol Super Duty - Tuff Hedeman Cowboy Hat,RESISTOL,gid://shopify/MediaImage/43043763519792,,"Resistol Super Duty Tuff Hedeman Cowboy Hat, bangora straw in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSSUDT-834281_jpg.webp?v=1773104718
resistol-super-duty,Resistol Super Duty - Tuff Hedeman Cowboy Hat,RESISTOL,gid://shopify/MediaImage/43043763388720,,"Resistol Super Duty Tuff Hedeman Cowboy Hat, bangora straw, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSSUDT-834281_ALT1_jpg.webp?v=1773104718
resistol-super-duty,Resistol Super Duty - Tuff Hedeman Cowboy Hat,RESISTOL,gid://shopify/MediaImage/43043763421488,,"Resistol Super Duty Tuff Hedeman Cowboy Hat, bangora straw in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSSUDT-834281_ALT2_jpg.webp?v=1773104718
resistol-super-duty,Resistol Super Duty - Tuff Hedeman Cowboy Hat,RESISTOL,gid://shopify/MediaImage/43043763454256,,"Resistol Super Duty Tuff Hedeman Cowboy Hat, bangora straw in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSSUDT-834281_ALT3_jpg.webp?v=1773104718
resistol-super-duty,Resistol Super Duty - Tuff Hedeman Cowboy Hat,RESISTOL,gid://shopify/MediaImage/43043763487024,,"Resistol Super Duty Tuff Hedeman Cowboy Hat, bangora straw in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSSUDT-834281_ALT4_jpg.webp?v=1773104718
resistol-drexal-cody-johnson,Resistol Drexel By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/42400760496432,,"Moon Ridge Resistol Drexel By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Drexel.webp?v=1763216230
resistol-drexal-cody-johnson,Resistol Drexel By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/42400760430896,,"Moon Ridge Resistol Drexel By Cody Johnson, bangora straw hat, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Drexel_2.webp?v=1763216230
resistol-drexal-cody-johnson,Resistol Drexel By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/42400760365360,,"Moon Ridge Resistol Drexel By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Drexel_1.webp?v=1763216230
resistol-drexal-cody-johnson,Resistol Drexel By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/42400760463664,,"Moon Ridge Resistol Drexel By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Drexel_3.webp?v=1763216230
resistol-drexal-cody-johnson,Resistol Drexel By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/42400760529200,,"Moon Ridge Resistol Drexel By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Drexel_4.webp?v=1763216230
resistol-drexal-cody-johnson,Resistol Drexel By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/42400760398128,,"Moon Ridge Resistol Drexel By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Drexel_5.webp?v=1763216230
resistol-rigby-cody-johnson,Resistol Rigby By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43736738365744,,"Moon Ridge Resistol Rigby By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_ab9aeea9-0f56-47ca-98b1-c3f0cbf6c434.png?v=1780876261
resistol-rigby-cody-johnson,Resistol Rigby By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43736738398512,,"Moon Ridge Resistol Rigby By Cody Johnson, bangora straw hat, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSRIGB-CJ4281_ALT1_jpg_ba470f24-9e7b-44d4-9c2f-31d6e7029fbd.png?v=1780876261
resistol-rigby-cody-johnson,Resistol Rigby By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43736738431280,,"Moon Ridge Resistol Rigby By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSRIGB-CJ4281_ALT2_jpg.png?v=1780876261
resistol-rigby-cody-johnson,Resistol Rigby By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43736738464048,,"Moon Ridge Resistol Rigby By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSRIGB-CJ4281_ALT3_jpg_ede4918b-acfd-4bcf-b778-c1f9d6797e6b.png?v=1780876261
resistol-rigby-cody-johnson,Resistol Rigby By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43736738496816,,"Moon Ridge Resistol Rigby By Cody Johnson, bangora straw hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSRIGB-CJ4281_ALT4_jpg_27281d96-d951-45e5-a533-7ae5acaed829.png?v=1780876261
resistol-wild-as-you-cody-johnson,Resistol Wild As You Kids By Cody Johnson,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43736721850672,,"Moon Ridge Resistol Wild As You Kids By Cody Johnson, hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/4A6D6328-DD5E-4529-AF23-76825D05397E.png?v=1780876076
jensen,Stetson Jensen,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43135848153392,,"Moon Ridge Stetson Jensen, brown ivory straw hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_5e2da8a7-dea1-4558-812f-94b4d6edea0f.png?v=1773891553
centennial,Stetson Centennial,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43142952485168,,"Moon Ridge Stetson Centennial, hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_8d597a5e-c18b-4d01-93fb-e7c357871f4e.png?v=1773902098
sedona,Stetson Sedona,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43135840289072,,"Moon Ridge Stetson Sedona, hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_9534ee12-124c-43a2-bc1c-02c4e218ad21.png?v=1773891355
onyx,Stetson Onyx,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/41681572528432,,"Moon Ridge Stetson Onyx, black straw cowboy hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_8617c90d-d5af-452b-9a48-8af1d9240ef5.jpg?v=1756172978
santa-fe,Stetson Santa Fe,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/41681584161072,,"Moon Ridge Stetson Santa Fe, hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_a8c96040-fe31-4e12-8a36-d7170ba411e1.jpg?v=1756173314
black-felt,Black Felt,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43635703447856,,"Moon Ridge Black Felt, hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_27171e36-e74f-4891-8ddb-90c514b6baa4.png?v=1779674677
silverbelly-felt,Silverbelly Felt,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/44271825781040,,"Moon Ridge Silverbelly Felt, hat",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_d9981b1e-7ba8-4ee1-a78a-0f95fb8106bc.png?v=1785529175
chocolate-felt,Twister Dallas,TWISTER,gid://shopify/MediaImage/41777031086384,,"Twister Dallas, hat in chocolate",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_9bacd2a0-d0e9-4b94-be31-bd72320604a3.jpg?v=1760543579
mountain-sky,Stetson Mountain Sky,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43135698043184,,"Moon Ridge Stetson Mountain Sky, crushable wool hat in silverbelly",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/FullSizeRender_d913668a-b015-43ee-8ffa-85ae8b770949.png?v=1773889186
mountain-sky,Stetson Mountain Sky,Moon Ridge Hats and Heritage,gid://shopify/MediaImage/43261814538544,,"Moon Ridge Stetson Mountain Sky, crushable wool hat, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/image_3ac7bece-7b70-4023-9200-77155d95cddf.png?v=1775448389
pork-pie-trilby-panama,Bigalli Pork Pie Trilby Panama,Bigalli Hats USA,gid://shopify/MediaImage/41898356703536,,Bigalli Pork Pie Trilby Panama in natural panama,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_PorkPieTrilby_Nat_P_1_e3330ef9-d113-4f78-9704-b142c9aa64b6.jpg?v=1758376318
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279308080,,Bigalli Milano Wool Fedora in dark grey wool,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_DarkGrey_P_83ce9638-b6a5-44e6-9a39-67f793402d1f.jpg?v=1759379581
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279340848,,"Bigalli Milano Wool Fedora, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/BigalliconMilano.jpg?v=1759379581
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279373616,,Bigalli Milano Wool Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_DarkGrey_1.jpg?v=1759379581
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279406384,,Bigalli Milano Wool Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_DarkGrey_2.jpg?v=1759379581
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279439152,,Bigalli Milano Wool Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_DarkGrey_3.jpg?v=1759379581
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279471920,,Bigalli Milano Wool Fedora in navy wool,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_Navy_P_be09c107-69fc-4588-8c51-0a83b662e850.jpg?v=1759379581
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279504688,,Bigalli Milano Wool Fedora in black wool,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_Black_P_4cfd087f-7fbf-47e2-891a-8682cd060612.jpg?v=1759379582
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279537456,,Bigalli Milano Wool Fedora in khaki wool,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_Khaki_P_88d4a376-21f9-4cc4-ab15-09473ca35e7a.jpg?v=1759379582
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279570224,,Bigalli Milano Wool Fedora in dark brown wool,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_DarkBrown_P_dd75025a-8f9d-457d-ae46-fee80d949d06.jpg?v=1759379582
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279602992,,Bigalli Milano Wool Fedora in blackberry wool,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Milano_Blackberry_P_1308b1f8-3205-45f7-a9f7-0aeae13bd4e5.jpg?v=1759379582
milano-wool-felt,Bigalli Milano Wool Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993279635760,,Bigalli Milano Wool Fedora in tobacco wool,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Wool-Tobacco_372bd5b1-e8d0-44ae-9aec-83f90f44ffd4.jpg?v=1759379581
chukaro-panama-new,Bigalli Hats Chukaro Panama,Bigalli Hats USA,gid://shopify/MediaImage/42144831963440,,Bigalli Hats Chukaro Panama in black panama,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Product_Shot_Sizing_436373ec-7f17-4ec7-8ecc-c1451ef6243f.png?v=1760540823
chukaro-panama-new,Bigalli Hats Chukaro Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993620455728,,"Bigalli Hats Chukaro Panama, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli-Chukaro.jpg?v=1760540823
chukaro-panama-new,Bigalli Hats Chukaro Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993620488496,,Bigalli Hats Chukaro Panama in black,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Chucaro_Black_5_647a0c1f-3a71-4c3a-99ec-c9c1c8bec16e.jpg?v=1760540823
chukaro-panama-new,Bigalli Hats Chukaro Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993620521264,,Bigalli Hats Chukaro Panama in black,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Chucaro_Black_1_d029ed1c-5751-473d-a2cf-5084d8570b30.jpg?v=1760540823
chukaro-panama-new,Bigalli Hats Chukaro Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993620554032,,Bigalli Hats Chukaro Panama in black,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Chucaro_Black_2_0520af45-28e8-41a8-8259-3f3c329af178.jpg?v=1760540823
chukaro-panama-new,Bigalli Hats Chukaro Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993620586800,,Bigalli Hats Chukaro Panama in black,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Chucaro_Black_3_f6a9979e-84fd-4460-8044-26b5515845a2.jpg?v=1760540823
chukaro-panama-new,Bigalli Hats Chukaro Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993620619568,,Bigalli Hats Chukaro Panama in black,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Chucaro_Black_4_b2526a70-0302-4c99-b377-f978a479ca4a.jpg?v=1760540823
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/42145224458544,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Product_Shot_Sizing_4e9b391b-d23d-4ffe-87b8-67c34461e704.png?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617080624,,"Bigalli Alpaca Blend Fedora, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Modelo-High-lands_b20a4801-7200-4e6e-87be-250bb1006255.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617113392,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Moss_1.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617146160,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Moss_2.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617178928,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Moss_3.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617211696,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Moss_4.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617244464,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Amberbrown_1.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617277232,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Amberbrown_2.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617310000,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Amberbrown_3.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617342768,,Bigalli Alpaca Blend Fedora,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Amberbrown_4.jpg?v=1760542647
high-lands-alpaca-blend,Bigalli Alpaca Blend Fedora,Bigalli Hats USA,gid://shopify/MediaImage/41993617375536,,Bigalli Alpaca Blend Fedora in amber brown alpaca,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_HighLands_Amberbrown_P.jpg?v=1760542647
vancouver-te-panama,Vancouver TE Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993617867056,,Bigalli Vancouver TE Panama in natural,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_VancouverTE_Natural_P.jpg?v=1759382661
vancouver-te-panama,Vancouver TE Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993617899824,,"Bigalli Vancouver TE Panama, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_VancouverTE_Natural_2.jpg?v=1759382660
vancouver-te-panama,Vancouver TE Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993617932592,,Bigalli Vancouver TE Panama in natural,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_VancouverTE_Natural_1.jpg?v=1759382660
vancouver-te-panama,Vancouver TE Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993617965360,,Bigalli Vancouver TE Panama in natural panama,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_Vancouver_PuttyTE_P_jpg_374cf4a7-c15c-4787-afdb-01935697d4f3.jpg?v=1759382660
vancouver-te-panama,Vancouver TE Panama,Bigalli Hats USA,gid://shopify/MediaImage/41993617998128,,Bigalli Vancouver TE Panama in natural panama,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/Bigalli_Hats_VancouverTE_Natural_P_96aa932f-958b-41f3-91a8-aa764084f938.jpg?v=1759382660
